	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38617314792	608.454545455	429.0	2.13709
WT8	5.17899312412	503.25	372.0	2.03582
KO2	6.2464464045	669.692307692	459.0	2.32327
KO5	6.1667232599	618.835820896	443.0	2.17374
WT1	5.49893389835	570.444444444	416.0	2.27001
WT2	6.00831860929	557.837837838	441.0	2.30765
WT4	6.07053829175	624.12345679	471.0	2.15147
KO7	6.03671000693	612.842105263	422.0	2.04933
KO3	4.95304350654	471.21875	367.0	2.14046
WT6	5.907661085	575.928571429	412.0	2.12105
KO9	6.09769073718	556.14084507	423.0	2.22838
WT3	6.10274974365	533.418918919	427.0	2.32927
KO1	5.90599246883	580.5	416.0	2.28549
KO4	6.02017916183	655.282608696	422.0	2.19829
WT5	5.67166070297	568.522727273	375.0	2.15188
KO8	5.99466453545	548.090909091	409.0	2.03873
WT7	6.2143332406	576.014492754	435.0	2.23519
WT9	5.6062826917	561.898305085	404.0	2.23476
