	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35698736587	578.2	391.0	2.13076
WT8	5.12161403305	419.775862069	322.0	1.93313
KO2	6.25717932744	535.88	408.0	2.23277
KO5	6.20439904645	568.267857143	397.0	1.99412
WT1	5.4668822647	547.518518519	375.0	2.21922
WT2	5.98475104441	557.275862069	399.0	2.27867
WT4	6.04193144972	578.135135135	421.0	2.11781
KO7	5.97162693954	540.6875	366.0	2.24901
KO3	4.85987651556	498.277777778	343.0	2.1361
WT6	5.83963568462	535.620689655	375.0	2.08427
KO9	6.09359190355	521.428571429	374.0	2.21588
WT3	6.10806548721	559.904761905	401.0	2.32995
KO1	5.91412158992	565.442307692	381.0	2.11529
KO4	5.9921423102	557.222222222	368.0	2.0662
WT5	5.6226312589	517.622641509	352.0	1.93891
KO8	5.91802591079	523.12244898	352.0	2.08547
WT7	6.19228463072	619.52	399.0	2.23519
WT9	5.6076524203	489.046153846	364.0	2.24065
