	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3893021799	604.216666667	435.0	2.13807
WT8	5.16204708344	458.875	360.0	2.05842
KO2	6.21731713176	605.128205128	458.0	2.25797
KO5	6.20773549587	640.471698113	438.0	2.02864
WT1	5.48469011366	573.142857143	424.0	2.21603
WT2	6.0134916291	566.4	441.0	2.35203
WT4	6.10876964745	630.180722892	475.0	2.17423
KO7	6.04095019203	591.846153846	429.0	2.28544
KO3	4.91114847464	457.610169492	356.0	2.18535
WT6	5.87528338444	525.05	400.0	2.08035
KO9	6.12571494112	545.344262295	410.0	2.21686
WT3	6.11230587214	567.085714286	434.0	2.3073
KO1	5.945262409	591.358208955	429.0	2.28549
KO4	6.00558132306	558.0	423.0	2.27144
WT5	5.67566046607	555.12	390.0	2.13144
KO8	5.99407724294	581.338235294	417.0	2.10931
WT7	6.17960810951	632.796875	439.0	2.12303
WT9	5.63896166974	562.545454545	413.0	2.19789
