	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.06728909368	343.538461538	179.0	1.74511
WT8	4.91380047433	267.05	132.0	1.17326
KO2	6.02673841197	270.717948718	177.0	1.86224
KO5	5.84114524874	320.12	167.0	1.7104
OE2	5.5246532166	278.05	143.0	1.31643
WT1	5.25087300218	269.916666667	148.0	1.3817
WT2	5.71087764193	271.25	164.0	1.64702
WT4	5.73892026816	280.774193548	171.0	1.56673
KO7	5.70619375039	223.12	145.0	1.65274
KO3	4.76137045496	239.555555556	124.0	1.46601
WT6	5.61531010862	268.652173913	148.0	1.36945
OE4	5.46553013548	199.032258065	140.0	1.26513
KO9	5.73871017777	268.625	153.0	1.61639
WT3	5.93709012632	262.275862069	164.0	2.03523
KO1	5.63685315473	276.538461538	155.0	1.79335
KO4	5.69637245156	276.12	156.0	1.36784
WT5	5.3209382828	198.37037037	135.0	1.6184
KO8	5.73162291137	253.24	151.0	1.66116
OE6	5.52309310863	222.652173913	135.0	1.49349
OE5	5.53128410398	243.0	141.0	1.42769
WT7	5.94421668256	221.029411765	156.0	1.21574
OE7	5.46590348452	270.0625	136.0	1.16822
WT9	5.38203541061	316.272727273	154.0	1.6218
OE1	5.7492832672	307.25	143.0	1.71918
OE8	5.80542408746	272.04	155.0	1.81999
OE9	5.71283401012	242.620689655	152.0	1.09093
OE3	5.32396433068	406.071428571	145.0	1.15757
