	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40820410904	709.734693878	463.0	2.28469
WT8	5.15933532363	503.0	382.0	2.04404
KO2	6.24292225832	644.088235294	464.0	2.25761
KO5	6.18536809511	661.5	460.0	2.13033
WT1	5.46960450704	560.571428571	417.0	2.26969
WT2	5.99977726002	557.820895522	444.0	2.30827
WT4	6.10655839937	642.529411765	491.0	2.15163
KO7	6.00825118679	589.214285714	438.0	2.29277
KO3	4.98393036667	520.015873016	391.0	2.23624
WT6	5.83747068483	624.625	419.0	2.16765
KO9	6.1525172043	601.381818182	427.0	2.28609
WT3	6.08978555795	599.214285714	448.0	2.35187
KO1	5.9082107639	600.603448276	428.0	2.22667
KO4	6.0258105191	522.780821918	420.0	2.28626
WT5	5.66695398773	562.0	387.0	1.98397
KO8	5.95567482715	579.055555556	404.0	2.08561
WT7	6.19899487336	639.442857143	460.0	2.30145
WT9	5.60331573367	519.011627907	420.0	2.27872
