	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33966253548	396.019230769	295.0	1.96845
WT8	4.99377329356	414.607142857	227.0	1.72414
KO2	6.14329207133	437.418181818	301.0	2.12196
KO5	6.16309999857	493.486486486	294.0	1.9077
OE2	5.74934298062	418.590909091	267.0	2.10855
WT1	5.43151233681	416.153846154	268.0	2.1338
WT2	5.90738810673	416.5	280.0	2.02549
WT4	6.04982424148	492.522727273	299.0	2.00247
KO7	5.98387763067	375.0	274.0	1.64802
KO3	4.89212087194	476.125	253.0	1.98428
WT6	5.77695383171	442.387096774	256.0	1.78113
KO9	6.05580702762	420.41025641	275.0	2.0053
WT3	5.97202752156	457.525	282.0	2.10043
KO1	5.75399948892	402.775	261.0	2.0544
KO4	5.94199240379	601.04	281.0	2.14742
WT5	5.51743003699	360.621621622	245.0	1.95968
KO8	6.00506360099	457.363636364	269.0	1.91389
OE6	5.73223183654	368.871794872	247.0	1.77955
OE5	5.87875223303	351.068181818	258.0	1.84455
WT7	6.14186012279	465.243902439	294.0	2.00728
OE7	5.65694407274	317.068181818	234.0	1.92229
WT9	5.52925701489	360.322033898	266.0	1.85555
OE1	5.8801758543	466.0	252.0	1.89266
OE8	5.90004677355	332.023255814	249.0	1.91604
OE9	5.79651782707	359.56097561	246.0	1.93644
