	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39401993103	625.157894737	442.0	2.31489
WT8	5.17825148418	491.016949153	370.0	2.03631
KO2	6.26694386987	625.038461538	464.0	2.32327
KO5	6.19640876906	635.25862069	440.0	2.16932
WT1	5.49048435554	595.3	414.0	2.22619
WT2	6.04887992268	644.408450704	463.0	2.32929
WT4	6.06821767108	673.323943662	471.0	2.15252
KO7	6.0353006072	622.781818182	425.0	2.32975
KO3	4.9202558912	567.807692308	378.0	2.20589
WT6	5.869438976	623.06122449	410.0	2.03213
KO9	6.09999874472	539.015384615	412.0	2.26569
WT3	6.07614040479	604.029850746	435.0	2.33735
KO1	5.90858965161	610.981132075	414.0	2.24865
KO4	6.04447594757	590.797101449	431.0	2.27158
WT5	5.67559985263	479.134328358	383.0	2.20467
KO8	5.96640943777	560.357142857	394.0	2.1914
WT7	6.19195796823	554.5	437.0	2.12457
WT9	5.61218835587	622.549019608	415.0	2.08716
