	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33971108317	527.135135135	304.0	1.93568
WT8	5.04531046905	323.0	234.0	1.88631
KO2	6.13540382859	428.058823529	295.0	2.07744
KO5	6.10645758682	455.575	283.0	1.93888
OE2	5.71045224595	362.018867925	259.0	2.06188
WT1	5.3395688474	398.772727273	265.0	1.95799
WT2	5.88759072399	432.219512195	286.0	1.89575
WT4	5.9995318987	445.714285714	300.0	1.98719
KO7	5.99582698406	401.591836735	277.0	1.93404
KO3	4.78937656857	334.466666667	231.0	1.85828
WT6	5.8104237278	433.770833333	280.0	1.90802
KO9	6.03791076932	449.5	277.0	2.14362
WT3	6.01596268328	436.872340426	290.0	1.95838
KO1	5.82942408354	429.790697674	280.0	1.91008
KO4	5.95258573642	387.2	278.0	1.95666
WT5	5.60288417691	410.357142857	265.0	1.84347
KO8	5.92718555762	421.222222222	273.0	1.91971
OE6	5.67182811099	363.5	230.0	1.7538
OE5	5.84980138622	346.057692308	262.0	1.80787
WT7	6.09472393739	534.571428571	295.0	2.0711
OE7	5.68513622529	366.428571429	255.0	1.97472
WT9	5.55656879424	433.027027027	262.0	2.07649
OE1	5.85410365573	390.972972973	249.0	1.91737
OE8	5.93103519925	360.763157895	253.0	1.923
OE9	5.78620571438	365.885714286	241.0	1.55699
