	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.34717091396	491.638297872	332.0	2.29183
WT8	5.15184818973	368.982142857	277.0	1.92971
KO2	6.20620650465	471.942307692	330.0	1.97426
KO5	6.15885393884	487.358490566	334.0	2.01749
WT1	5.42958667918	448.981132075	312.0	2.15985
WT2	5.95042394954	432.115384615	321.0	2.23477
WT4	6.0219464516	449.739130435	341.0	2.02421
KO7	5.99529521745	445.4	312.0	2.01853
KO3	4.79367501664	435.568181818	276.0	2.01579
WT6	5.83808468873	411.053571429	304.0	2.02227
KO9	6.09057093845	441.8	311.0	1.98039
WT3	6.05946618786	490.660377358	330.0	2.21879
KO1	5.79014147942	409.0	302.0	2.00145
KO4	6.05068077886	521.826086957	331.0	2.13782
WT5	5.6381258994	396.5	284.0	1.91635
KO8	5.97443728462	489.0	314.0	1.98767
OE6	5.75240201296	399.404255319	281.0	1.92451
WT7	6.17538723187	493.685185185	336.0	2.14521
OE7	5.70343073673	356.716981132	276.0	2.00227
WT9	5.56053827794	423.0	306.0	2.12158
OE9	5.8755080394	406.695652174	288.0	1.97365
