	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3755931584	586.083333333	449.0	2.17423
WT8	5.18224592989	486.358208955	378.0	2.0365
KO2	6.2492485953	591.530120482	464.0	2.32325
KO5	6.2520777714	692.0	455.0	2.26258
WT1	5.47742690633	524.230769231	405.0	2.24078
WT2	6.04132456059	603.220588235	456.0	2.31571
WT4	6.08664063854	663.380952381	469.0	2.15147
KO7	6.04836774676	636.692307692	441.0	2.26222
KO3	4.89016765496	498.818181818	369.0	2.16827
WT6	5.87693038976	567.637931034	414.0	2.01376
KO9	6.15645151574	562.4	440.0	2.27082
WT3	6.09214117845	582.014285714	439.0	2.2636
KO1	5.91125512412	614.842105263	424.0	2.27049
KO4	5.9959078224	618.672413793	426.0	2.15304
WT5	5.6747427023	522.06	384.0	2.17527
KO8	6.02149123904	580.01369863	431.0	2.23503
WT7	6.18603268292	665.764705882	457.0	2.30053
WT9	5.60416590237	544.388888889	415.0	2.25688
