	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.374985505	559.813333333	441.0	2.30097
WT8	5.15134530996	520.344827586	378.0	2.05828
KO2	6.23186450332	596.461538462	457.0	2.25715
KO5	6.17773743273	647.196721311	449.0	2.19658
WT1	5.50122955771	586.362068966	421.0	2.2847
WT2	6.00924904407	617.970588235	458.0	2.30745
WT4	6.12484327973	664.35	489.0	2.15245
KO7	6.06448611226	566.385964912	417.0	2.29353
KO3	4.85028228824	584.022222222	377.0	2.0713
WT6	5.8674457477	580.842105263	415.0	1.96836
KO9	6.10687119184	567.305084746	414.0	2.30827
WT3	6.09479675222	593.217391304	444.0	2.35187
KO1	5.9272730358	555.046153846	420.0	2.26351
KO4	5.97302469875	635.06122449	422.0	2.23375
WT5	5.7128813751	562.807692308	394.0	2.20407
KO8	5.95257272301	618.048387097	418.0	2.24167
WT7	6.22645051204	667.545454545	455.0	2.27939
WT9	5.63335176852	613.246153846	432.0	2.26356
