	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.3786400255	613.241935484	433.0	2.29215
WT8	5.1635632078	478.050847458	355.0	2.058
KO2	6.24323725592	632.638888889	447.0	2.30081
KO5	6.15543887958	617.018518519	421.0	2.21892
WT1	5.44474965049	591.881355932	405.0	2.22635
WT2	6.05082760222	569.166666667	439.0	2.26426
WT4	6.02044241884	609.493150685	446.0	2.08593
KO7	6.04556595554	606.22	406.0	2.2404
KO3	4.88115359394	540.767857143	362.0	2.14111
WT6	5.88471306679	528.35	395.0	2.15424
KO9	6.10719072858	661.117647059	421.0	2.26442
WT3	6.07836541463	556.014492754	421.0	2.32913
KO1	5.89715009384	556.681818182	405.0	2.27083
KO4	6.01483369124	574.942307692	401.0	2.30783
WT5	5.69077087371	636.428571429	378.0	2.22582
KO8	5.94505303994	565.0	391.0	1.99831
WT7	6.19301021356	585.797101449	426.0	2.26536
WT9	5.58876430004	506.417910448	387.0	2.16829
