	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.41136424109	615.956521739	454.0	2.13773
WT8	5.17872788616	517.610169492	382.0	2.01456
KO2	6.26263092646	688.642857143	481.0	2.15555
KO5	6.21164609659	684.113207547	456.0	2.08526
WT1	5.50612751441	620.131147541	432.0	2.21942
WT2	6.05343646444	587.405063291	466.0	2.31489
WT4	6.09414713963	647.608108108	480.0	2.17423
KO7	6.02980593802	628.016129032	438.0	2.10778
KO3	4.89724766337	510.610169492	375.0	2.24483
WT6	5.90157013344	534.095238095	415.0	2.14601
KO9	6.1646460014	579.714285714	434.0	2.16047
WT3	6.08696454111	614.353846154	447.0	2.35173
KO1	5.92485240098	612.517241379	435.0	2.28549
KO4	6.02120415401	562.451612903	423.0	2.30821
WT5	5.66755687417	564.132075472	396.0	2.24083
KO8	5.97184284029	585.092307692	420.0	2.19038
WT7	6.20880263022	640.213333333	462.0	2.27869
WT9	5.60799818057	646.818181818	427.0	2.23428
