	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38157875524	636.8	443.0	2.31491
WT8	5.1835906788	537.593220339	382.0	2.01467
KO2	6.18612398552	636.016129032	446.0	2.12431
KO5	6.21147921698	643.684210526	445.0	2.15211
WT1	5.49539158143	549.014492754	414.0	2.28486
WT2	6.03475629344	595.693548387	441.0	2.33005
WT4	6.10489144905	642.075	475.0	2.17423
KO7	6.03948364943	583.872727273	412.0	2.21779
KO3	4.88842169909	510.58490566	362.0	2.17841
WT6	5.86906188664	531.0	404.0	2.03574
KO9	6.10608046886	636.918032787	431.0	2.27371
WT3	6.0779176253	571.0	432.0	2.33735
KO1	5.91510178001	568.01369863	425.0	2.22667
KO4	6.03556198343	593.015873016	425.0	2.24156
WT5	5.68114516513	517.982142857	384.0	2.16082
KO8	5.97543525938	543.014492754	408.0	2.29263
WT7	6.2156047092	658.492537313	459.0	2.27869
WT9	5.65460736974	554.424242424	407.0	2.25674
