	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.27671657708	513.447368421	316.0	2.24326
WT8	5.0913754387	567.451612903	280.0	1.96194
KO2	6.16942711995	475.882352941	319.0	2.15851
KO5	6.11339895945	469.914893617	318.0	1.96555
WT1	5.43185696779	444.8	302.0	2.23479
WT2	6.01680890197	491.454545455	339.0	2.19193
WT4	6.00483718155	473.181818182	330.0	2.06363
KO7	6.04569979398	439.272727273	318.0	2.06543
KO3	4.85852326007	395.882352941	274.0	1.90138
WT6	5.77298557753	386.5	289.0	1.83638
KO9	6.06103046878	500.65	310.0	2.13862
WT3	6.08191968837	457.178571429	321.0	2.2918
KO1	5.80074714525	469.0	299.0	2.12702
KO4	6.00591444259	434.849056604	309.0	2.3147
WT5	5.63502223026	378.0	281.0	2.086
KO8	5.89417450079	429.142857143	289.0	1.94389
OE6	5.78052753969	413.571428571	276.0	1.89452
OE5	5.84478030668	403.634146341	278.0	1.91176
WT7	6.1118701566	494.23255814	314.0	1.97484
OE7	5.72055083165	384.222222222	272.0	1.68496
WT9	5.58074599745	473.642857143	295.0	2.2122
OE9	5.8806725839	429.875	280.0	1.97351
