	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37705805091	601.192307692	392.0	2.31475
WT8	5.18853069248	442.705882353	323.0	2.03617
KO2	6.17371232145	587.672413793	395.0	2.08099
KO5	6.20442159326	579.918367347	387.0	2.0284
WT1	5.46718558767	477.642857143	348.0	2.22597
WT2	6.03873814152	501.52173913	391.0	2.21638
WT4	6.08615298655	596.833333333	416.0	2.17423
KO7	5.9689978043	478.679245283	355.0	2.24179
KO3	4.93737515202	447.82	319.0	2.13936
WT6	5.88278379437	516.882352941	360.0	1.85434
KO9	6.06796151913	506.93220339	367.0	2.06306
WT3	6.08624841073	537.047619048	387.0	2.30729
KO1	5.88807851836	497.518518519	354.0	2.15006
KO4	6.01157230167	497.018518519	367.0	2.31523
WT5	5.65284318856	509.522727273	339.0	1.99821
KO8	5.94169059589	484.178571429	348.0	2.24918
WT7	6.22966303236	641.294117647	395.0	2.17667
WT9	5.59132081844	479.15625	360.0	2.0957
