	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.41125173894	634.916666667	467.0	2.26462
WT8	5.14608269068	530.542372881	384.0	2.01467
KO2	6.27738061307	625.779069767	487.0	2.32341
KO5	6.16268995812	653.508474576	459.0	2.28563
WT1	5.47081443291	570.318181818	425.0	2.24104
WT2	6.05349158654	633.130434783	469.0	2.32943
WT4	6.09371593089	693.721518987	501.0	2.15133
KO7	6.06446190843	644.655737705	449.0	2.10703
KO3	4.89140488987	507.276315789	402.0	2.22255
WT6	5.88878894133	599.75862069	432.0	2.0354
KO9	6.12900624784	611.352941176	426.0	2.2018
WT3	6.08760055691	588.136986301	451.0	2.35187
KO1	5.91342642285	632.62295082	442.0	2.28549
KO4	5.98760526422	652.396226415	433.0	2.35203
WT5	5.67367565932	560.87755102	395.0	2.2187
KO8	5.98433406876	622.90625	434.0	2.16141
WT7	6.21216240869	626.378378378	463.0	2.27947
WT9	5.63962030653	581.681818182	430.0	2.26271
