	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.43204867849	622.862068966	425.0	2.10936
WT8	5.1690729922	469.0	346.0	1.99274
KO2	6.27321321065	605.553846154	429.0	2.25692
KO5	6.20456986754	581.518518519	409.0	2.19659
WT1	5.53821692495	566.786885246	398.0	2.28486
WT2	6.02304805574	573.0	428.0	2.23519
WT4	6.04901938641	607.281690141	437.0	2.15181
KO7	6.00406181765	604.5	390.0	2.26364
KO3	4.90473447902	519.898305085	362.0	2.13089
WT6	5.83594317584	578.886792453	390.0	2.02136
KO9	6.09584469995	529.580645161	388.0	2.24896
WT3	6.07157556887	536.086956522	405.0	2.28561
KO1	5.87952175298	588.722222222	390.0	2.26351
KO4	6.01913348961	574.018181818	392.0	2.33674
WT5	5.67398098619	538.529411765	369.0	2.21893
KO8	5.9965176343	550.0	394.0	2.20195
WT7	6.18744836587	576.287671233	417.0	2.08665
WT9	5.57046173271	569.766666667	386.0	2.27252
