	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.30492461524	589.046511628	366.0	2.08519
WT8	5.18688465618	443.679245283	320.0	1.96967
KO2	6.28945348544	608.722222222	399.0	2.30129
KO5	6.16619459939	527.20754717	369.0	1.95025
WT1	5.49691411709	514.275862069	356.0	2.06099
WT2	6.01878600643	532.153846154	393.0	2.25026
WT4	6.07244954521	469.222222222	384.0	2.08558
KO7	5.97873340118	540.956521739	353.0	2.16018
KO3	4.89719912104	445.833333333	318.0	2.11847
WT6	5.84210400362	472.375	347.0	1.96619
KO9	6.13944096271	599.615384615	376.0	2.19385
WT3	6.09802087769	504.161290323	371.0	2.29369
KO1	5.83440725742	525.518518519	353.0	2.21858
KO4	6.0121484223	623.058823529	386.0	2.19093
WT5	5.66152308399	512.934782609	339.0	2.18226
KO8	5.95775492621	524.775510204	351.0	2.09458
WT7	6.14053643663	560.319148936	365.0	2.08743
WT9	5.52882923132	492.255319149	330.0	2.14623
