	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37259020258	502.653846154	356.0	2.11481
WT8	5.08237431839	433.875	284.0	2.01119
KO2	6.20206223288	495.466666667	360.0	2.21231
KO5	6.17502877317	541.0	361.0	2.20442
WT1	5.4165144635	489.518518519	339.0	2.19678
WT2	5.92214900546	500.770833333	347.0	2.24608
WT4	6.01801405635	712.06	397.0	2.13003
KO7	5.98216410647	457.833333333	326.0	2.24908
KO3	4.90486879301	450.75	302.0	2.17821
WT6	5.82596246522	475.270833333	329.0	1.89636
KO9	6.14487716842	482.964912281	347.0	2.0689
WT3	6.07047273959	510.555555556	348.0	2.09204
KO1	5.83438937331	482.451612903	343.0	2.26989
KO4	5.98873581832	491.590163934	352.0	2.24932
WT5	5.61909833897	412.416666667	291.0	2.13199
KO8	5.93538043704	536.319148936	341.0	2.07191
WT7	6.2043273446	582.127659574	360.0	2.22017
OE7	5.72685007005	400.272727273	301.0	2.02501
WT9	5.56263778563	456.133333333	313.0	1.96934
