	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.36442829478	481.022222222	317.0	1.99879
WT8	5.06390061091	459.447368421	262.0	1.88918
KO2	6.16944794365	474.442307692	323.0	1.99153
KO5	6.1342688802	493.222222222	321.0	1.90589
WT1	5.47990754904	445.566037736	304.0	2.1434
WT2	5.92132629591	464.654545455	326.0	2.20997
WT4	5.96027225355	564.108695652	334.0	2.00399
KO7	5.98831807289	453.065217391	303.0	1.9018
KO3	4.8357899349	486.125	263.0	1.95562
WT6	5.79855945028	388.02	285.0	1.97052
KO9	6.1148522647	522.4	316.0	2.20502
WT3	6.06539626579	508.146341463	313.0	2.1828
KO1	5.89126196165	486.8	309.0	2.08625
KO4	5.90825152016	433.448979592	302.0	2.03626
WT5	5.63049769498	415.5	279.0	1.69217
KO8	5.92583914613	448.615384615	309.0	2.04214
OE6	5.72622179739	403.5	271.0	1.92437
OE5	5.85243239933	380.326086957	277.0	1.91176
WT7	6.13801901028	462.270833333	316.0	2.05318
OE7	5.71937703703	385.057692308	276.0	1.99763
WT9	5.57758876795	430.42	290.0	1.9988
OE9	5.82761620237	373.0	274.0	1.96097
