	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40006306391	554.516666667	406.0	2.12332
WT8	5.13913808715	469.101694915	344.0	1.94482
KO2	6.25369949128	605.241935484	425.0	2.2546
KO5	6.18491513307	541.0	408.0	2.17455
WT1	5.46838971434	559.75	386.0	2.22635
WT2	5.9958434416	515.241935484	402.0	2.27031
WT4	6.08958605096	680.058823529	451.0	2.17409
KO7	5.99639804893	535.081967213	389.0	2.23983
KO3	4.8878070227	516.7	349.0	2.1851
WT6	5.87584896442	566.875	384.0	2.05387
KO9	6.11707554508	617.333333333	402.0	2.21652
WT3	6.09595875323	601.818181818	412.0	2.30698
KO1	5.8995009675	487.017241379	368.0	2.20489
KO4	6.01815391361	565.518518519	393.0	2.28468
WT5	5.66249193987	457.0	350.0	2.24056
KO8	5.93808668151	519.385964912	370.0	2.05782
WT7	6.22936738138	616.0	412.0	2.27949
WT9	5.57569188677	525.571428571	382.0	2.2191
