	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33336911815	566.066666667	371.0	2.0932
WT8	5.15064665524	483.307692308	327.0	2.01406
KO2	6.23976561378	561.060606061	394.0	2.25753
KO5	6.17763919707	620.519230769	391.0	1.90613
WT1	5.46196173658	558.571428571	360.0	2.23537
WT2	5.98912685716	533.882352941	372.0	2.22087
WT4	6.09125403921	601.048387097	401.0	2.09498
KO7	6.00582175094	481.047619048	360.0	2.20513
KO3	4.87198930274	449.981132075	313.0	2.14697
WT6	5.84242619487	561.166666667	349.0	1.98877
KO9	6.07571374803	540.568181818	350.0	2.0512
WT3	6.10347695094	541.842105263	376.0	2.29297
KO1	5.83713605377	486.566037736	345.0	2.22242
KO4	5.9828333959	550.066666667	355.0	2.04982
WT5	5.72003110066	490.826086957	333.0	2.10819
KO8	5.94454680038	504.068965517	355.0	2.01022
WT7	6.19408454235	503.015625	372.0	2.15345
WT9	5.60902629821	493.960784314	342.0	2.12871
