	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40614072497	574.388888889	389.0	2.13735
WT8	5.15298762433	469.352941176	327.0	1.99196
KO2	6.21829727383	589.661290323	407.0	2.21222
KO5	6.17051940069	576.5	394.0	2.13106
WT1	5.49971658437	497.163934426	366.0	2.26272
WT2	5.99314419727	571.962264151	391.0	2.29377
WT4	6.06360006498	658.368421053	421.0	2.08238
KO7	6.05259028073	565.06	376.0	2.1083
KO3	4.9166992305	433.185185185	316.0	2.06005
WT6	5.85299394647	475.016949153	354.0	2.0768
KO9	6.06627926677	563.522727273	361.0	2.05064
WT3	6.0741564395	512.044776119	383.0	2.30729
KO1	5.85055508888	556.157894737	373.0	2.18195
KO4	5.96648981105	521.255319149	359.0	2.20486
WT5	5.66789649607	553.5	354.0	2.13876
KO8	5.99800365919	546.185185185	366.0	2.02736
WT7	6.20438207673	594.35	398.0	2.2121
WT9	5.5384661846	501.518518519	351.0	2.2283
