	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38238643869	587.0	444.0	2.15969
WT8	5.16843457488	473.567164179	367.0	2.03636
KO2	6.23566202952	635.753623188	456.0	2.27961
KO5	6.17188319916	605.544117647	439.0	2.07989
WT1	5.48829205889	580.442622951	414.0	2.24088
WT2	6.05921851071	569.753424658	444.0	2.26363
WT4	6.05904676697	689.5	464.0	2.12969
KO7	6.02196885848	560.089552239	419.0	2.29263
KO3	4.91119309092	530.6	371.0	2.16303
WT6	5.85871514705	546.238095238	409.0	1.99053
KO9	6.09426883115	532.169491525	405.0	2.28055
WT3	6.11282495785	609.114285714	443.0	2.35187
KO1	5.90613800357	596.949152542	420.0	2.28533
KO4	6.03609633244	642.166666667	424.0	2.26317
WT5	5.70855437804	560.454545455	396.0	2.07902
KO8	5.98741268216	620.944444444	414.0	2.07869
WT7	6.21450001992	679.93220339	445.0	2.25779
WT9	5.56861964626	577.603448276	405.0	2.19792
