	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.4063729968	619.157894737	436.0	2.31489
WT8	5.16318129699	563.058823529	375.0	2.05812
KO2	6.24760205109	616.754098361	436.0	2.30127
KO5	6.18812477189	580.266666667	425.0	2.09321
WT1	5.42780423455	531.137931034	391.0	2.26959
WT2	6.03912838829	598.898305085	441.0	2.26363
WT4	6.05404316072	671.323943662	469.0	2.12985
KO7	6.065098002	557.044776119	418.0	2.26349
KO3	4.91911070566	534.234042553	364.0	2.18506
WT6	5.88170156641	524.151515152	401.0	2.14719
KO9	6.1759707327	595.084745763	423.0	2.30793
WT3	6.09750566835	570.0	429.0	2.35187
KO1	5.87429974396	561.692307692	412.0	2.22653
KO4	5.98858911441	579.064516129	413.0	2.26448
WT5	5.7196616129	484.451612903	375.0	2.15212
KO8	5.99115558559	578.051724138	403.0	2.12397
WT7	6.18695015677	655.12244898	424.0	2.12427
WT9	5.63230258523	566.803278689	405.0	2.10138
