	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.10460812536	440.869565217	208.0	1.73924
WT8	4.90343089132	222.029411765	151.0	1.28592
KO2	5.9828969301	289.294117647	194.0	1.76331
KO5	5.93755947167	341.552631579	206.0	1.84556
OE2	5.58343313191	289.757575758	179.0	1.83777
WT1	5.28395137707	344.434782609	178.0	1.35261
WT2	5.73948048897	322.228571429	200.0	1.803
WT4	5.98039085625	365.15	218.0	1.90009
KO7	5.84044754634	458.913043478	203.0	1.4476
KO3	4.71141884877	252.777777778	165.0	1.83483
WT6	5.71913326309	377.24	191.0	1.58751
OE4	5.69612299997	330.53125	191.0	1.51741
KO9	5.87890437729	311.7	187.0	1.84855
WT3	5.85409700001	317.090909091	193.0	1.8434
KO1	5.75893301344	307.794117647	190.0	1.75073
KO4	5.86247158651	299.885714286	193.0	1.59836
WT5	5.50374503774	253.774193548	169.0	1.61379
KO8	5.7735990089	297.433333333	184.0	1.76618
OE6	5.53927656615	255.033333333	165.0	1.57139
OE5	5.80180617231	285.636363636	185.0	1.60095
WT7	5.96145291811	287.75	189.0	1.82184
OE7	5.58147959093	277.935483871	176.0	1.44597
WT9	5.43455833428	286.34375	180.0	1.84789
OE1	5.71383419158	252.285714286	173.0	1.69355
OE8	5.70639238987	258.025	181.0	1.64215
OE9	5.75040690578	330.12	177.0	1.6045
OE3	5.43503136511	240.0	169.0	1.68676
