	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33502323521	453.642857143	275.0	2.15088
WT8	5.09538894181	296.069767442	205.0	1.35066
KO2	6.11076839013	406.357142857	261.0	1.85243
KO5	6.016789167	362.5	245.0	1.7642
OE2	5.69715458729	429.833333333	230.0	2.00229
WT1	5.4146311194	344.0	230.0	2.04599
WT2	5.80688758515	370.115384615	259.0	1.88483
WT4	5.9606671016	484.676470588	264.0	1.96041
KO7	5.88211566023	334.340909091	235.0	1.71466
KO3	4.79380464288	355.59375	204.0	1.67977
WT6	5.72836393753	475.322580645	245.0	1.3461
OE4	5.75554773169	386.583333333	232.0	1.97869
KO9	6.08302452181	357.857142857	247.0	1.94883
WT3	5.8908745827	411.848484848	240.0	1.86957
KO1	5.83791164193	378.6	240.0	1.93896
KO4	5.8491432075	362.75	239.0	1.93103
WT5	5.67992378932	393.052631579	241.0	1.50341
KO8	5.82205386117	331.885714286	220.0	1.83933
OE6	5.66307523905	309.486486486	213.0	1.73872
OE5	5.82070106278	303.765957447	226.0	1.8749
WT7	6.06869570957	389.142857143	249.0	1.90041
OE7	5.64413815252	345.636363636	216.0	1.9215
WT9	5.3613697906	366.53125	218.0	1.71728
OE1	5.79390456152	331.135135135	218.0	1.38485
OE8	5.91270465006	315.375	224.0	1.87695
OE9	5.77497539925	315.512195122	220.0	1.9365
OE3	5.51126326979	334.375	212.0	1.83017
