	shannon	chao1	observed_otus	PD_whole_tree
KO6	5.70988684601	164.333333333	106.0	1.17182
WT8	4.94947016874	202.666666667	101.0	1.68485
KO2	5.59169773395	223.0	109.0	1.4507
KO5	5.80957041566	166.0	113.0	1.54107
OE2	5.58056636928	230.368421053	114.0	1.02447
WT1	5.02171949919	255.4	108.0	1.11641
WT2	5.6284512669	239.181818182	123.0	1.47654
WT4	5.53966972207	185.391304348	111.0	1.43637
KO7	5.73537346084	184.545454545	112.0	1.26312
KO3	4.43100241542	157.2	82.0	1.17139
WT6	5.34133074248	186.0	102.0	1.49558
OE4	5.455638562	191.55	106.0	1.37292
KO9	5.86166048509	213.125	121.0	1.64278
WT3	5.52513332393	174.5	107.0	1.63062
KO1	5.58786687813	234.833333333	112.0	1.23877
KO4	5.43219078034	251.5	104.0	1.03051
WT5	5.05187004322	160.636363636	98.0	1.33438
KO8	5.49955007398	229.368421053	113.0	1.3163
OE6	5.40842868437	160.272727273	100.0	1.32735
OE5	5.49053928442	319.769230769	112.0	1.16163
WT7	5.54361081724	189.476190476	108.0	1.53981
OE7	5.43117700418	240.153846154	104.0	1.0732
WT9	5.04013616982	172.25	86.0	1.22813
OE1	5.52692950032	151.272727273	100.0	1.25872
OE8	5.48518822592	200.055555556	105.0	1.47005
OE9	5.46292758591	184.5	102.0	1.19088
OE3	5.22579706958	214.25	107.0	1.40847
