	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.35277083536	490.243902439	319.0	2.07092
WT8	5.09165345617	393.886363636	265.0	1.88599
KO2	6.13035742543	468.960784314	317.0	1.92096
KO5	6.11592085179	448.642857143	319.0	2.20464
WT1	5.4134661873	436.5	294.0	2.11249
WT2	5.97934735391	577.12244898	346.0	2.20035
WT4	6.03708143735	529.333333333	336.0	2.04836
KO7	6.01959259031	492.523809524	308.0	1.67076
KO3	4.84058248429	414.875	265.0	2.02994
WT6	5.81475136036	434.738095238	292.0	1.85871
KO9	5.98319304111	518.139534884	314.0	1.95791
WT3	6.0732697726	447.72	312.0	2.04262
KO1	5.83402063906	457.52	305.0	2.06132
KO4	5.97998066485	474.837209302	306.0	1.98163
WT5	5.66757635867	466.083333333	284.0	2.03533
KO8	5.93256121691	523.166666667	311.0	2.0273
OE6	5.74990738778	387.068181818	270.0	1.90254
OE5	5.86619060905	394.11627907	279.0	1.91176
WT7	6.11310344813	443.1875	309.0	2.08669
OE7	5.69657332145	373.212765957	270.0	2.01016
WT9	5.60828193856	398.107142857	293.0	2.0852
OE9	5.86293152185	368.488372093	269.0	1.90484
