	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.41169008011	641.678571429	423.0	2.1521
WT8	5.1742579991	483.615384615	344.0	1.97098
KO2	6.24378008337	679.758064516	437.0	2.25781
KO5	6.19168471596	574.21875	420.0	2.24177
WT1	5.47850189876	542.593220339	387.0	2.248
WT2	6.0455009253	582.275862069	424.0	2.24834
WT4	6.10535015536	590.0	450.0	2.10757
KO7	6.03655413262	551.6	392.0	2.18156
KO3	4.91230690273	490.118644068	348.0	2.13219
WT6	5.8434211927	615.9	383.0	2.14665
KO9	6.15445976411	505.016949153	384.0	2.13025
WT3	6.05256133766	561.666666667	405.0	2.35187
KO1	5.92135863393	527.0	396.0	2.27063
KO4	6.02222626818	561.229508197	404.0	2.24154
WT5	5.68884509282	494.0	354.0	2.13872
KO8	5.9524934994	576.625	385.0	2.18325
WT7	6.18500519276	635.482142857	414.0	2.27869
WT9	5.58226112742	571.9375	375.0	2.1986
