	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33057509396	526.3	356.0	2.25618
WT8	5.11017855541	424.037735849	296.0	1.62223
KO2	6.26363788037	533.0	363.0	2.21325
KO5	6.1070260682	512.307692308	356.0	2.06072
WT1	5.4452256564	420.428571429	327.0	2.19714
WT2	6.01872931553	559.115384615	372.0	2.21968
WT4	6.02961766763	518.014705882	379.0	2.15211
KO7	5.9501150562	496.857142857	324.0	2.18359
KO3	4.83184902345	461.166666667	294.0	1.88286
WT6	5.73417298689	387.471698113	305.0	1.72922
KO9	6.12874799638	583.317073171	346.0	2.04397
WT3	6.08866071631	585.127659574	363.0	2.22378
KO1	5.85261875815	449.882352941	328.0	2.15763
KO4	5.99321339771	453.277777778	334.0	2.22656
WT5	5.67394807418	439.326086957	309.0	2.20403
KO8	5.91462531766	484.365853659	316.0	1.92857
WT7	6.19587753246	564.5	356.0	1.97497
OE7	5.71643960783	402.0	299.0	2.02501
WT9	5.55639351813	486.411764706	322.0	2.02747
