	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40365701939	694.8	453.0	2.29292
WT8	5.1796590609	507.620689655	374.0	2.05812
KO2	6.26026138623	666.492537313	467.0	2.27975
KO5	6.19118607082	668.678571429	450.0	2.21327
WT1	5.49985247402	656.62	421.0	2.26987
WT2	6.0430510641	592.0	453.0	2.30765
WT4	6.10237782671	677.943661972	478.0	2.16171
KO7	6.02029857	557.0	424.0	2.26996
KO3	4.92888469987	510.223880597	387.0	2.22221
WT6	5.82516981058	597.226415094	411.0	2.19059
KO9	6.08376442221	560.322033898	416.0	2.23848
WT3	6.11468049665	588.01369863	445.0	2.32913
KO1	5.93059096374	625.924242424	438.0	2.28549
KO4	6.02085193998	599.75862069	432.0	2.2853
WT5	5.69644851327	552.02	392.0	2.2483
KO8	5.94506348823	600.406779661	411.0	2.25687
WT7	6.2340856272	621.012658228	460.0	2.10105
WT9	5.59469587369	530.263888889	412.0	2.10808
