	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33791060467	452.886363636	296.0	2.04266
WT8	5.18932314623	455.228571429	258.0	1.88276
KO2	6.21938730168	520.636363636	312.0	1.99608
KO5	6.1230572378	433.085714286	283.0	1.98232
OE2	5.71270938274	388.88372093	257.0	1.90934
WT1	5.38631473943	373.75	260.0	1.9182
WT2	5.91207758141	469.025641026	289.0	2.14868
WT4	5.98617203911	482.448979592	306.0	2.12212
KO7	5.88310173768	424.5	282.0	1.69192
KO3	4.79107364327	428.525	253.0	2.12645
WT6	5.6552922179	361.076923077	249.0	1.41634
KO9	6.05152608307	396.12195122	268.0	1.93981
WT3	6.00575997217	410.372093023	276.0	1.9463
KO1	5.97122775292	497.522727273	295.0	1.97954
KO4	5.94397346112	401.022222222	275.0	1.95467
WT5	5.58597097306	413.0	257.0	1.87918
KO8	5.84742090971	469.517241379	259.0	1.96524
OE6	5.71382901935	362.228571429	240.0	1.88039
OE5	5.77516826765	379.333333333	250.0	1.86114
WT7	6.14159805217	454.272727273	292.0	1.99867
OE7	5.6858321672	360.675675676	240.0	1.91752
WT9	5.65274067625	443.166666667	276.0	1.79315
OE1	5.85178539713	434.9375	251.0	1.9023
OE8	5.91063643066	352.459459459	249.0	1.93802
OE9	5.838371754	366.317073171	248.0	1.95113
