	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.32399567447	441.018518519	330.0	2.04144
WT8	5.09580389623	412.4	284.0	1.90395
KO2	6.22213866959	496.142857143	351.0	1.99911
KO5	6.12895647303	592.108108108	344.0	2.14387
WT1	5.49621570139	495.75	332.0	2.10986
WT2	6.00956787947	539.956521739	352.0	2.22636
WT4	6.05552413253	598.303571429	374.0	2.02802
KO7	5.92766279633	432.9	313.0	2.18999
KO3	4.74789016337	429.219512195	283.0	2.19947
WT6	5.82960188889	427.477272727	301.0	1.83945
KO9	6.10557058901	495.773584906	340.0	1.99577
WT3	6.06762520128	542.522727273	340.0	2.20452
KO1	5.87267951553	486.358490566	333.0	2.19023
KO4	6.0066722034	614.275	346.0	2.24132
WT5	5.56898608678	456.065217391	306.0	1.96139
KO8	5.94341646836	511.636363636	306.0	1.9069
WT7	6.17986618672	569.717391304	349.0	1.99906
OE7	5.71121155618	391.212765957	288.0	2.00227
WT9	5.64446461021	495.018518519	330.0	2.03525
OE9	5.85946711735	416.97826087	296.0	1.97351
