	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.29577181618	374.113207547	275.0	2.18161
WT8	5.10499276495	348.526315789	226.0	1.76395
KO2	6.06354350573	386.288461538	271.0	1.90757
KO5	6.06059307588	394.895833333	270.0	1.89589
OE2	5.74054245871	404.5	244.0	2.10795
WT1	5.3343923642	383.4	255.0	2.06481
WT2	5.9260057148	464.977272727	286.0	1.93746
WT4	5.94364857554	458.405405405	275.0	1.96251
KO7	5.91927207414	350.066666667	255.0	1.66161
KO3	4.80983079357	407.916666667	229.0	1.87743
WT6	5.72069620795	373.894736842	241.0	1.45981
KO9	5.93684272939	395.775	254.0	1.91295
WT3	5.90907579286	462.588235294	263.0	2.06517
KO1	5.82413580204	366.825	248.0	2.03203
KO4	5.88240866797	413.872340426	267.0	2.00614
WT5	5.5643804747	405.081081081	246.0	1.85749
KO8	5.84763204092	350.333333333	243.0	1.91484
OE6	5.68209088108	324.447368421	226.0	1.88008
OE5	5.84170768188	339.5	242.0	1.82409
WT7	6.11544118489	442.363636364	264.0	1.87598
OE7	5.6809003934	391.37037037	226.0	1.97535
WT9	5.60352620017	351.279069767	243.0	1.68426
OE1	5.8570835942	403.689655172	233.0	1.85556
OE8	5.92001254187	359.6	240.0	1.74848
OE9	5.85276765805	353.135135135	235.0	1.92971
