	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.32248227823	404.895833333	280.0	1.98361
WT8	4.98202983519	354.5	212.0	1.40687
KO2	6.17375681347	386.434782609	270.0	1.92171
KO5	6.04533760269	400.5	271.0	1.93439
OE2	5.68446986126	353.772727273	239.0	2.05783
WT1	5.38675859863	405.285714286	239.0	1.9696
WT2	5.93255152929	451.75	285.0	2.17059
WT4	6.02264805318	473.5	286.0	2.05748
KO7	5.85696003203	459.588235294	260.0	1.8686
KO3	4.83327758314	354.071428571	229.0	1.96883
WT6	5.76189869681	355.0	252.0	1.75695
KO9	6.04738645705	403.926829268	263.0	2.01842
WT3	6.02517357854	358.127659574	257.0	1.91439
KO1	5.80315261702	435.6	258.0	2.07634
KO4	5.85802945546	510.285714286	267.0	1.76042
WT5	5.56627832775	324.717948718	231.0	1.99109
KO8	5.84492726082	399.857142857	237.0	1.76341
OE6	5.65429964603	411.4	229.0	1.61296
OE5	5.80456068175	335.682926829	238.0	1.68141
WT7	6.1309906656	443.6	266.0	1.87264
OE7	5.63128503147	369.676470588	227.0	1.88372
WT9	5.48889505575	343.818181818	238.0	1.75702
OE1	5.85672420112	417.357142857	237.0	1.84748
OE8	5.9376950333	357.076923077	245.0	1.93802
OE9	5.77361040498	339.885714286	228.0	1.76465
