	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33045249145	563.837209302	344.0	2.20452
WT8	5.17112984575	379.118644068	283.0	1.86126
KO2	6.19563756924	508.333333333	339.0	2.22213
KO5	6.18649878722	492.333333333	331.0	1.99624
WT1	5.44723165549	459.163265306	311.0	1.93647
WT2	5.96052678354	474.685185185	338.0	2.32929
WT4	6.00432238223	563.046511628	340.0	2.06106
KO7	5.9939886781	453.362068966	324.0	2.2267
KO3	4.8079168163	366.06	271.0	1.91569
WT6	5.79515523806	425.553191489	298.0	1.89921
KO9	6.05585602777	505.5	315.0	2.18036
WT3	6.0892929307	459.019230769	324.0	2.19001
KO1	5.86822122878	579.12195122	328.0	2.16457
KO4	5.97349221409	476.529411765	327.0	2.02789
WT5	5.63916306706	451.630434783	299.0	2.09447
KO8	5.9244648738	521.885714286	304.0	1.85225
OE6	5.75283526287	400.022222222	281.0	1.92451
WT7	6.13747672159	530.139534884	326.0	2.0209
OE7	5.71564101237	389.595744681	280.0	2.01233
WT9	5.58154004709	442.0	310.0	2.02056
OE9	5.87147914943	389.319148936	284.0	1.97351
