	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.34659958838	498.659574468	323.0	2.04889
WT8	5.11855152419	406.75	268.0	1.94578
KO2	6.18824998463	518.023255814	329.0	2.14394
KO5	6.07274422017	485.738095238	310.0	1.92753
WT1	5.45204019485	462.456521739	302.0	2.04085
WT2	6.00083359884	502.234042553	332.0	2.22585
WT4	5.98610137407	583.733333333	342.0	2.04383
KO7	5.93617438464	534.078947368	310.0	2.01109
KO3	4.89176344771	416.958333333	278.0	2.08019
WT6	5.84011891597	474.525	299.0	1.893
KO9	6.08498745598	515.023255814	317.0	1.87351
WT3	6.02882361933	502.571428571	306.0	2.0499
KO1	5.82205730695	383.058823529	286.0	2.2017
KO4	5.91243921629	404.368421053	303.0	1.99835
WT5	5.67346566112	419.56	293.0	2.15717
KO8	5.85012201256	426.085714286	276.0	1.95228
OE6	5.71473793396	391.657894737	264.0	1.92437
OE5	5.85663479964	407.775	279.0	1.91176
WT7	6.15615351504	519.153846154	314.0	1.95234
OE7	5.7281902926	412.571428571	275.0	2.02501
WT9	5.52887750206	503.069767442	302.0	2.10134
OE9	5.87866653744	391.4375	282.0	1.95865
