	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37915841192	670.918367347	421.0	2.27868
WT8	5.15974686282	513.882352941	352.0	1.96964
KO2	6.2099662463	605.25	432.0	2.12369
KO5	6.20173638187	572.0	419.0	2.08572
WT1	5.49574740885	537.043478261	404.0	2.26269
WT2	6.00669515954	581.411764706	430.0	2.28469
WT4	6.06925722596	649.940298507	448.0	2.15229
KO7	6.02619842998	554.620689655	394.0	2.18207
KO3	4.91800433428	534.575	347.0	2.18507
WT6	5.88527183238	561.982758621	399.0	2.14685
KO9	6.10136840763	473.430379747	389.0	2.26349
WT3	6.11425677117	632.518518519	420.0	2.31489
KO1	5.916025898	548.714285714	403.0	2.21672
KO4	6.04063249733	581.875	399.0	2.26423
WT5	5.67354051237	520.307692308	364.0	2.13144
KO8	5.9276437656	559.6	376.0	2.03634
WT7	6.20277446845	622.775862069	417.0	2.32299
WT9	5.62508079158	600.185185185	396.0	2.10168
