	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33498107712	523.947368421	320.0	2.09359
WT8	5.09479642579	437.8	257.0	1.84156
KO2	6.18115678435	435.241935484	322.0	1.9909
KO5	6.17088635459	532.52173913	330.0	2.08308
WT1	5.43064356901	481.622222222	301.0	2.13557
WT2	6.01802557918	459.87755102	319.0	2.12677
WT4	6.04100762356	484.385964912	335.0	2.04149
KO7	5.97873408233	402.057692308	293.0	1.69949
KO3	4.8782979748	382.487179487	253.0	1.79706
WT6	5.80945928041	421.346938776	299.0	1.76638
KO9	6.01050723637	393.0625	292.0	2.02173
WT3	6.05220121835	556.826086957	333.0	2.09311
KO1	5.88890394477	517.9375	321.0	2.22649
KO4	5.90181656465	453.071428571	297.0	2.22718
WT5	5.69960789821	377.982142857	286.0	2.08775
KO8	5.9183735789	437.558139535	293.0	1.91636
OE6	5.78084540543	396.727272727	275.0	1.92437
OE5	5.85971850326	391.813953488	279.0	1.91176
WT7	6.07641067703	462.022222222	306.0	1.93085
OE7	5.68376427029	387.022222222	268.0	1.92746
WT9	5.54888247178	432.468085106	293.0	2.0002
OE9	5.87869970887	388.765957447	277.0	1.94585
