	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.25155068358	502.0	272.0	1.93615
WT8	5.05654553249	341.731707317	221.0	1.90833
KO2	6.15470729416	390.558139535	266.0	1.90719
KO5	6.08390997741	412.5	270.0	1.94192
OE2	5.74263585631	373.523809524	246.0	2.03617
WT1	5.266200349	296.046511628	228.0	1.99556
WT2	6.01389251837	374.0	273.0	2.16164
WT4	6.00611233792	392.288461538	277.0	2.01366
KO7	5.99140361332	416.666666667	266.0	1.93051
KO3	4.74352887657	335.322580645	209.0	1.65506
WT6	5.78967289752	409.222222222	261.0	1.77821
KO9	6.02782528055	421.028571429	259.0	2.17755
WT3	5.99993338372	429.025	268.0	1.84111
KO1	5.87238268038	426.90625	253.0	2.01262
KO4	5.87774691557	376.170731707	253.0	1.79017
WT5	5.59956074691	317.552631579	228.0	1.95504
KO8	5.87675519482	369.5	236.0	1.92076
OE6	5.69321139027	344.277777778	228.0	1.8004
OE5	5.82310567122	371.5	235.0	1.80741
WT7	6.11467263635	477.0	273.0	2.0646
OE7	5.625174839	324.447368421	226.0	1.84705
WT9	5.45723872476	315.784313725	239.0	1.77947
OE1	5.84761232353	371.53125	232.0	1.78765
OE8	5.9164306723	333.069767442	242.0	1.92336
OE9	5.81325888903	378.032258065	234.0	1.59161
