	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.27656815511	405.7	234.0	1.90144
WT8	5.07802185694	317.096774194	185.0	1.67918
KO2	6.09006691151	410.090909091	235.0	2.02478
KO5	6.1360290297	406.5	243.0	1.89854
OE2	5.57447753167	372.384615385	197.0	1.87922
WT1	5.32076500745	333.416666667	212.0	1.86865
WT2	5.8716370338	386.41025641	241.0	2.11137
WT4	5.99153376464	413.65	244.0	1.87599
KO7	5.8875684168	357.486486486	221.0	1.87198
KO3	4.91330808262	314.117647059	191.0	1.92496
WT6	5.70112778467	406.6	214.0	1.24438
OE4	5.70877604103	318.157894737	208.0	1.83931
KO9	5.92077928154	332.0	215.0	1.82347
WT3	5.90825675178	292.394736842	205.0	1.91246
KO1	5.87880111543	396.90625	223.0	1.81993
KO4	6.01457864598	361.486486486	225.0	1.88254
WT5	5.58453538947	257.162162162	190.0	1.7848
KO8	5.82700348528	298.571428571	206.0	1.92872
OE6	5.66960690299	319.483870968	196.0	1.7119
OE5	5.8560478345	298.023809524	211.0	1.82227
WT7	6.00917886273	381.433333333	223.0	1.90803
OE7	5.55043542591	290.935483871	189.0	1.76187
WT9	5.47562342262	317.157894737	207.0	1.71824
OE1	5.78510738112	301.965517241	193.0	1.51959
OE8	5.83341791921	267.026315789	194.0	1.78067
OE9	5.64001039767	276.666666667	182.0	1.70353
OE3	5.46140518089	285.885714286	191.0	1.74633
