	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39942605532	578.444444444	424.0	2.2706
WT8	5.18560496315	561.083333333	367.0	2.03601
KO2	6.27004674858	659.220338983	449.0	2.11194
KO5	6.19129713683	630.288135593	428.0	2.21324
WT1	5.47347668229	515.355932203	384.0	2.21922
WT2	6.027658939	607.0	433.0	2.28567
WT4	6.04922832489	638.35	463.0	2.12985
KO7	6.04365719922	647.142857143	420.0	2.17399
KO3	4.86661271292	469.048387097	350.0	2.13091
WT6	5.87288596647	568.842105263	403.0	2.01053
KO9	6.09725237166	562.684210526	404.0	2.18051
WT3	6.09054676794	620.677966102	421.0	2.32975
KO1	5.92504348169	561.714285714	416.0	2.27063
KO4	6.02984322504	586.185185185	406.0	2.30778
WT5	5.68656804406	528.732142857	379.0	2.17528
KO8	5.96302746353	634.611111111	402.0	2.04303
WT7	6.19749158823	635.590909091	438.0	2.07999
WT9	5.66133907577	505.158730159	388.0	2.21213
