	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38471782839	578.666666667	422.0	2.24785
WT8	5.1236963174	582.0	363.0	1.98864
KO2	6.19021085776	584.52173913	429.0	2.27834
KO5	6.14655218232	573.125	414.0	2.05255
WT1	5.49707668402	608.245283019	403.0	2.24104
WT2	6.02619032631	579.593220339	424.0	2.29229
WT4	6.08052929884	667.147540984	456.0	2.10773
KO7	5.9653428313	515.352941176	380.0	2.21749
KO3	4.90807368399	509.241935484	374.0	2.22902
WT6	5.84423652405	597.022222222	390.0	2.09888
KO9	6.1245151746	532.620689655	399.0	2.22924
WT3	6.08048665513	595.0	421.0	2.32913
KO1	5.92896725055	566.559322034	404.0	2.09365
KO4	6.05298886671	573.0	426.0	2.28638
WT5	5.66746419011	586.882352941	385.0	2.08577
KO8	5.97292726432	581.918032787	406.0	2.29321
WT7	6.20763267654	677.607142857	436.0	2.05785
WT9	5.58495793794	583.017241379	398.0	2.21913
