	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38647693262	549.137931034	409.0	2.07902
WT8	5.17300993203	492.166666667	344.0	1.94798
KO2	6.23710813816	578.158730159	417.0	2.12455
KO5	6.16987243004	635.35	426.0	2.19698
WT1	5.52417530213	592.892857143	396.0	2.27218
WT2	5.97249834369	580.75862069	413.0	2.24852
WT4	6.09397166451	630.676056338	447.0	2.11733
KO7	6.04968436747	599.716981132	400.0	2.26291
KO3	4.92298187199	483.096774194	352.0	2.09267
WT6	5.89111746046	557.660377358	387.0	2.14685
KO9	6.10538259446	509.323076923	392.0	2.17171
WT3	6.05456385219	582.029850746	413.0	2.31489
KO1	5.88286360375	521.245901639	388.0	2.24886
KO4	5.9855907255	514.222222222	382.0	2.13109
WT5	5.60861229709	508.682926829	346.0	2.08084
KO8	5.9634576243	616.0	388.0	2.08715
WT7	6.20670826172	577.092307692	412.0	2.30145
WT9	5.58314661664	522.033898305	371.0	2.14637
