	shannon	chao1	observed_otus	PD_whole_tree
KO6	5.95584802597	161.088235294	119.0	1.36598
WT8	4.9884480145	156.333333333	91.0	1.06705
KO2	5.7059859967	282.076923077	112.0	1.14198
KO5	5.79211236673	193.772727273	116.0	1.24662
OE2	5.55382231388	164.625	105.0	1.30336
WT1	4.83956554562	207.230769231	93.0	0.88064
WT2	5.67757241403	202.181818182	129.0	1.1691
WT4	5.56443848241	215.047619048	116.0	1.61848
KO7	5.66067963865	205.55	111.0	1.16004
KO3	4.48674083881	172.052631579	91.0	1.35705
WT6	5.34816133825	209.833333333	95.0	1.03874
OE4	5.41127848123	251.461538462	106.0	1.23904
KO9	5.66532472054	190.454545455	110.0	1.40758
WT3	5.51293007674	238.176470588	112.0	1.30143
KO1	5.35152477397	185.565217391	106.0	1.02031
KO4	5.41209455672	203.647058824	103.0	1.10219
WT5	5.12394497109	191.882352941	98.0	0.9101
KO8	5.54371952642	216.0	106.0	0.98273
OE6	5.33470801461	180.875	98.0	1.39653
OE5	5.29584236342	196.0	97.0	0.96166
WT7	5.80221722649	312.615384615	116.0	1.26155
OE7	5.4367936166	177.555555556	101.0	1.31617
WT9	5.2410332104	167.956521739	101.0	1.42891
OE1	5.61116059816	161.954545455	104.0	1.18624
OE8	5.39724151096	176.666666667	95.0	1.3494
OE9	5.46818236032	155.8	97.0	1.00138
OE3	5.04865359734	153.666666667	91.0	0.94496
