	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37474528841	485.408450704	378.0	2.29296
WT8	5.12859172058	462.529411765	313.0	1.95492
KO2	6.20269124539	543.421875	387.0	2.07984
KO5	6.11095382379	518.810344828	372.0	2.04116
WT1	5.47898737532	496.781818182	349.0	2.21591
WT2	6.00163538675	548.803571429	380.0	2.25029
WT4	5.99417930713	556.060606061	389.0	2.13949
KO7	6.01795743946	712.486486486	373.0	2.19027
KO3	4.96441577203	408.518518519	315.0	2.20734
WT6	5.84779071569	505.358490566	352.0	1.95064
KO9	6.07873894012	493.288461538	349.0	2.15832
WT3	6.09073554309	557.645833333	372.0	2.27123
KO1	5.93998310268	505.568965517	361.0	2.1894
KO4	6.03825797415	520.782608696	355.0	2.19009
WT5	5.63687029525	459.023809524	324.0	2.15312
KO8	5.9376893109	469.018518519	339.0	2.00075
WT7	6.14541060667	570.636363636	362.0	2.03492
WT9	5.58596721605	513.517857143	352.0	2.19789
