	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38944313539	607.131147541	419.0	2.10768
WT8	5.13960877714	507.733333333	341.0	2.01437
KO2	6.23693846538	599.881355932	418.0	2.27961
KO5	6.15743100523	564.258064516	414.0	2.13003
WT1	5.50507649578	499.328125	384.0	2.2412
WT2	6.07333796646	579.545454545	430.0	2.33009
WT4	6.06662885358	640.75	442.0	2.13979
KO7	6.0315483798	565.114754098	401.0	2.32899
KO3	4.91000642405	458.181818182	339.0	2.19687
WT6	5.80515091322	519.590163934	380.0	2.14685
KO9	6.11338682353	542.358490566	389.0	2.1785
WT3	6.09312485819	618.944444444	412.0	2.19667
KO1	5.8770460618	506.368421053	379.0	2.24562
KO4	6.00734009128	497.238095238	382.0	2.26411
WT5	5.62879712138	572.875	360.0	2.16757
KO8	5.90872143462	496.620689655	363.0	2.21898
WT7	6.23824414494	591.5	409.0	2.12376
WT9	5.60087390259	549.803278689	388.0	2.16851
