	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.2460661187	299.171428571	222.0	1.92708
WT8	5.09643284609	253.454545455	176.0	1.22251
KO2	6.0482092875	390.717948718	237.0	1.99677
KO5	6.03681737953	380.085714286	230.0	1.81603
OE2	5.63936040456	364.028571429	211.0	1.79053
WT1	5.27592192176	302.204081633	213.0	1.81091
WT2	5.97738459246	399.8	249.0	1.85852
WT4	5.96004801981	429.5	241.0	1.97054
KO7	5.91098156225	449.103448276	227.0	1.91545
KO3	4.7324490842	266.275862069	168.0	1.75738
WT6	5.70231754669	314.25	203.0	1.28519
OE4	5.73360580854	374.285714286	208.0	1.91998
KO9	6.00337469626	392.451612903	223.0	1.8346
WT3	5.94194397061	315.068181818	222.0	1.94295
KO1	5.82011490435	392.085714286	227.0	2.01187
KO4	5.89138841284	338.926829268	223.0	1.93908
WT5	5.58686102066	276.823529412	193.0	1.3791
KO8	5.87379857799	372.551724138	212.0	1.98391
OE6	5.6126744743	359.888888889	198.0	1.68849
OE5	5.69240751585	320.677419355	200.0	1.26107
WT7	6.06226216349	362.090909091	221.0	1.84686
OE7	5.59113687827	300.774193548	191.0	1.28384
WT9	5.55450339184	410.2	214.0	1.75696
OE1	5.74546396143	319.483870968	196.0	1.63135
OE8	5.83965470491	283.227272727	204.0	1.70784
OE9	5.82691969402	330.193548387	201.0	1.83221
OE3	5.50974120695	282.4375	191.0	1.85211
