	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.06180539546	275.24137931	169.0	1.69651
WT8	4.70513623749	201.55	116.0	1.13954
KO2	5.95740468851	327.913043478	169.0	1.81749
KO5	5.99358946969	268.636363636	168.0	1.63128
OE2	5.50600539762	297.272727273	150.0	1.66213
WT1	5.06681681573	304.157894737	142.0	1.65589
WT2	5.84158803492	293.535714286	172.0	1.66716
WT4	5.87271696891	324.517241379	177.0	1.68535
KO7	5.79061162189	226.263157895	159.0	1.75134
KO3	4.50751705464	191.037037037	121.0	1.63565
WT6	5.69497535695	333.896551724	170.0	1.32747
OE4	5.69844206555	279.0	156.0	1.41814
KO9	6.00260986944	210.823529412	157.0	1.72056
WT3	5.76967581877	264.551724138	161.0	1.59152
KO1	5.45142488326	325.105263158	146.0	1.5851
KO4	5.75170260909	294.0	165.0	1.66572
WT5	5.43925766616	271.913043478	148.0	1.40459
KO8	5.66756417633	260.04	152.0	1.68337
OE6	5.48965504405	212.565217391	133.0	1.24679
OE5	5.54739177673	219.037037037	142.0	1.33264
WT7	5.84707218194	338.5	160.0	1.61024
OE7	5.59391546663	202.103448276	139.0	1.33274
WT9	5.45068340181	242.4	143.0	1.65753
OE1	5.65175134346	224.357142857	143.0	1.78879
OE8	5.85391656338	254.28125	158.0	1.65418
OE9	5.61664458356	197.222222222	136.0	1.13276
OE3	5.22826079484	206.64	131.0	1.30042
