	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.40667455464	663.571428571	420.0	2.15985
WT8	5.13812166131	494.842105263	350.0	2.0365
KO2	6.25074987	644.0	439.0	2.27975
KO5	6.21185122589	594.6	423.0	2.10845
WT1	5.4566180675	549.333333333	393.0	2.27001
WT2	5.97496985283	591.6	420.0	2.33749
WT4	6.0463212101	663.130434783	450.0	2.10787
KO7	6.0844813838	564.220338983	404.0	2.22686
KO3	4.89247673702	519.195652174	348.0	2.10852
WT6	5.8580270958	530.737704918	389.0	2.01357
KO9	6.11072340676	504.181818182	385.0	2.29537
WT3	6.07253518884	556.318181818	411.0	2.35187
KO1	5.8786301349	589.75	401.0	2.2385
KO4	5.95342826393	542.732142857	393.0	2.30807
WT5	5.66865047095	508.942307692	367.0	2.17508
KO8	5.98517209806	591.722222222	393.0	2.06528
WT7	6.19670094332	631.166666667	413.0	2.23473
WT9	5.59056661528	511.015151515	382.0	2.17007
