	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37158398989	592.185185185	388.0	2.02656
WT8	5.11587285184	459.725490196	315.0	2.01414
KO2	6.20442762922	564.352941176	379.0	2.21097
KO5	6.1612767499	551.803571429	383.0	2.21232
WT1	5.47618484946	483.444444444	349.0	2.08021
WT2	6.1140691111	554.304347826	403.0	2.27047
WT4	6.02190835736	584.684210526	386.0	2.08425
KO7	5.95382747048	488.762711864	351.0	2.09391
KO3	4.8853766233	454.622222222	314.0	2.23628
WT6	5.79459087542	524.807692308	356.0	2.06577
KO9	6.10044611153	526.018518519	361.0	2.19862
WT3	6.03341988434	555.058823529	367.0	2.31445
KO1	5.91388460172	523.03125	371.0	2.15617
KO4	5.97695756717	595.522727273	368.0	2.15289
WT5	5.64635449612	468.818181818	325.0	2.18284
KO8	5.94217768704	509.488372093	335.0	2.01867
WT7	6.19513102416	577.981132075	381.0	2.22079
WT9	5.69054970677	492.157894737	354.0	2.02725
