	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38573332365	581.20754717	408.0	2.27806
WT8	5.1315493222	428.137931034	334.0	1.92314
KO2	6.22315024235	569.015384615	415.0	2.30127
KO5	6.13355768311	556.0	403.0	2.24173
WT1	5.48825509054	517.245901639	384.0	2.26969
WT2	6.04934671748	541.095238095	408.0	2.20262
WT4	6.03306708377	637.012987013	457.0	2.15229
KO7	6.05679968257	578.666666667	396.0	2.06404
KO3	4.90301487994	447.017857143	332.0	2.20398
WT6	5.85225045057	510.789473684	377.0	2.15459
KO9	6.10399187256	547.517857143	386.0	2.07179
WT3	6.08852047577	612.35	416.0	2.35173
KO1	5.90817876591	552.220338983	392.0	2.26371
KO4	5.98587649575	587.842105263	397.0	2.13879
WT5	5.68849571743	553.5	363.0	2.20455
KO8	5.90568578937	544.381818182	375.0	2.14595
WT7	6.19134395998	581.114285714	415.0	2.07999
WT9	5.56131544281	497.05	372.0	2.21213
