	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.37278124181	579.5	452.0	2.14561
WT8	5.16618912801	503.016393443	384.0	2.03664
KO2	6.26002545617	636.131578947	475.0	2.32341
KO5	6.17573901548	634.230769231	460.0	2.24173
WT1	5.47346035107	548.467532468	431.0	2.28472
WT2	6.06385960173	660.096774194	475.0	2.27299
WT4	6.07014065585	643.073170732	486.0	2.15211
KO7	6.02426608957	618.552238806	445.0	2.26982
KO3	4.92095255071	536.053571429	384.0	2.18348
WT6	5.89249150618	529.338235294	419.0	2.17656
KO9	6.14267524979	587.305084746	434.0	2.29493
WT3	6.1017961048	595.135135135	456.0	2.35187
KO1	5.9263354554	584.086956522	439.0	2.28535
KO4	6.00424925392	607.092307692	442.0	2.31502
WT5	5.71314887811	564.873015873	417.0	2.22617
KO8	5.9574558579	612.444444444	423.0	2.10931
WT7	6.22013260333	650.666666667	464.0	2.12457
WT9	5.61301052608	580.304347826	429.0	2.25674
