	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.41898024496	658.0	469.0	2.13788
WT8	5.16434562249	549.111111111	389.0	2.03568
KO2	6.25897204451	683.833333333	489.0	2.25783
KO5	6.20038690225	645.158730159	463.0	2.26365
WT1	5.48229427744	633.944444444	427.0	2.25733
WT2	6.04749887651	556.25	461.0	2.31505
WT4	6.05990787367	693.5	500.0	2.17409
KO7	6.03365668893	612.58490566	429.0	2.24068
KO3	4.87115314012	520.770833333	367.0	2.18973
WT6	5.87164010149	568.1	424.0	2.16876
KO9	6.11010530044	581.041666667	442.0	2.06171
WT3	6.09636386857	586.317073171	459.0	2.35187
KO1	5.91661290384	620.835820896	445.0	2.26351
KO4	6.04503703073	615.358490566	437.0	2.30821
WT5	5.66613540929	569.92	397.0	2.24076
KO8	5.93506925845	529.621621622	411.0	2.0861
WT7	6.21823854243	659.813333333	475.0	2.30067
WT9	5.58462151005	549.015384615	416.0	2.24106
