	shannon	chao1	observed_otus	PD_whole_tree
KO6	5.99587619641	323.090909091	182.0	1.67335
WT8	4.99975345235	244.043478261	136.0	1.45107
KO2	6.04829156366	308.076923077	174.0	1.62618
KO5	5.84647338638	259.785714286	158.0	1.51212
OE2	5.54659567839	346.176470588	146.0	1.60698
WT1	5.16585295446	261.25	137.0	1.64188
WT2	5.64777520713	280.607142857	162.0	1.68771
WT4	5.63354356542	361.055555556	158.0	1.79244
KO7	5.85309214084	299.37037037	164.0	1.38976
KO3	4.57521395801	196.724137931	125.0	1.18166
WT6	5.62601772332	291.0	156.0	1.20763
OE4	5.49635503478	250.12	145.0	1.29875
KO9	5.82189826288	261.294117647	166.0	1.71882
WT3	5.86242811125	352.076923077	173.0	1.74195
KO1	5.64263301338	271.037037037	154.0	1.87587
KO4	5.7789127559	218.171428571	155.0	1.32043
WT5	5.36920445679	329.928571429	137.0	1.51195
KO8	5.70892087167	269.625	154.0	1.82879
OE6	5.4884905239	244.25	137.0	1.39211
OE5	5.6763151579	233.636363636	154.0	1.65299
WT7	5.76821466753	330.260869565	160.0	1.76706
OE7	5.573582154	238.75	141.0	1.66536
WT9	5.23029982218	327.0	137.0	1.41666
OE1	5.46590844685	260.176470588	134.0	1.1637
OE8	5.69209110912	256.730769231	150.0	1.67827
OE9	5.59422263895	191.2	138.0	1.12765
OE3	5.4349182698	274.545454545	145.0	1.59287
