	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.33704341124	470.80952381	312.0	1.87357
WT8	5.10859834334	410.15	263.0	1.86188
KO2	6.19399384042	492.660377358	332.0	2.03627
KO5	6.12155509232	529.833333333	318.0	2.04058
WT1	5.46428364953	429.25	293.0	2.04077
WT2	5.87213716693	451.352941176	316.0	2.13888
WT4	6.02353808663	488.553846154	341.0	2.12953
KO7	5.99193765455	443.914893617	302.0	1.98266
KO3	4.85824812212	347.227272727	250.0	1.85103
WT6	5.78836838962	366.216666667	287.0	1.48525
KO9	6.1125027119	439.833333333	308.0	2.11124
WT3	6.03263597764	469.3125	313.0	2.13754
KO1	5.87383522673	426.679245283	303.0	2.20188
KO4	6.02675122901	471.638297872	312.0	2.0057
WT5	5.62599088978	406.145833333	288.0	1.87172
KO8	5.89357024436	450.4	297.0	1.98414
OE6	5.74592370865	385.441860465	268.0	1.87104
OE5	5.86194956917	401.386363636	282.0	1.91176
WT7	6.18952916975	542.078947368	318.0	1.9999
OE7	5.73155152372	401.608695652	276.0	1.94013
WT9	5.54593145726	469.025641026	289.0	1.91842
OE9	5.88267388474	414.222222222	281.0	1.55966
