	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.31511839168	461.833333333	330.0	2.09394
WT8	5.12196285241	441.657894737	281.0	1.93806
KO2	6.15615262196	548.529411765	355.0	2.2642
KO5	6.16464750325	521.365384615	350.0	2.04116
WT1	5.45950056315	506.725490196	332.0	1.99368
WT2	5.98649001704	556.264150943	362.0	2.2352
WT4	6.0023967847	514.220338983	354.0	2.08019
KO7	5.94315276647	457.049180328	330.0	2.22623
KO3	4.83663900543	449.568181818	290.0	2.03007
WT6	5.81425197517	532.568181818	327.0	1.8997
KO9	6.05578901547	469.270833333	323.0	2.04193
WT3	6.03538530471	560.630434783	343.0	2.29276
KO1	5.91392998456	514.466666667	331.0	2.23447
KO4	6.00926077099	509.684210526	351.0	1.9606
WT5	5.66089263482	434.234042553	309.0	2.00474
KO8	5.91618955094	479.357142857	315.0	2.04717
WT7	6.18409497405	568.071428571	343.0	2.13006
OE7	5.69599362589	403.170212766	287.0	2.02485
WT9	5.51909423491	525.23255814	318.0	2.13833
OE9	5.87235070882	418.071428571	293.0	1.97351
