	shannon	chao1	observed_otus	PD_whole_tree
KO6	5.83527475039	189.0	112.0	1.23582
WT8	4.77742160246	188.25	92.0	1.04424
KO2	5.87420592457	223.043478261	124.0	1.43009
KO5	5.8767946173	277.15	127.0	1.46903
OE2	5.36495139675	160.25	99.0	1.05047
WT1	4.98906352882	189.913043478	105.0	1.27948
WT2	5.52828449415	189.25	113.0	1.71922
WT4	5.68385208923	193.0	121.0	1.5344
KO7	5.68909105048	190.8	111.0	1.39516
KO3	4.50621417848	183.0	85.0	1.18001
WT6	5.47394824169	262.909090909	102.0	1.03538
OE4	5.42645704163	190.55	105.0	1.13133
KO9	5.59487959239	214.666666667	113.0	1.34233
WT3	5.38052531273	199.5	108.0	1.13953
KO1	5.55269020371	213.789473684	111.0	1.59111
KO4	5.55275800595	180.869565217	109.0	1.4586
WT5	5.42600237053	195.375	114.0	1.09018
KO8	5.49779353558	167.142857143	104.0	1.0057
OE6	5.44557280351	156.0	100.0	1.44504
OE5	5.72903503912	212.125	120.0	1.17209
WT7	5.85870638658	230.894736842	118.0	1.60136
OE7	5.31506354758	132.434782609	95.0	1.06866
WT9	5.2130257763	232.0	106.0	1.3462
OE1	5.60406980592	186.136363636	111.0	1.23232
OE8	5.67045451464	216.0	112.0	1.05059
OE9	5.46632787824	174.666666667	101.0	1.10429
OE3	5.12262454349	140.285714286	91.0	1.06715
