	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.39561955584	606.28125	434.0	2.13814
WT8	5.15699564371	579.92	374.0	2.03622
KO2	6.2209715438	648.418181818	437.0	2.30111
KO5	6.1529041469	664.789473684	436.0	2.0192
WT1	5.4897759558	652.428571429	412.0	2.26288
WT2	6.02012942903	638.8	445.0	2.30315
WT4	6.04537559855	631.458333333	457.0	2.15163
KO7	6.01434997185	592.923076923	421.0	2.26349
KO3	4.8792256836	485.803571429	354.0	2.11624
WT6	5.85993293766	514.101694915	389.0	2.03217
KO9	6.15064776065	613.022222222	406.0	2.24165
WT3	6.0769768417	608.017241379	423.0	2.19653
KO1	5.91201623572	591.015873016	423.0	2.08639
KO4	6.03326767286	550.118644068	408.0	2.30793
WT5	5.70885192859	535.781818182	388.0	2.24097
KO8	5.97235278289	572.767857143	394.0	2.26362
WT7	6.18514361716	596.28358209	425.0	2.10137
WT9	5.63501717025	586.807692308	397.0	2.27856
