	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.38748099168	616.603448276	444.0	2.17393
WT8	5.15674791588	506.789473684	373.0	2.03664
KO2	6.24589498023	642.418918919	464.0	2.32341
KO5	6.18792347686	626.029850746	457.0	2.24173
WT1	5.49699781538	563.041666667	424.0	2.27001
WT2	6.0328254719	618.381818182	444.0	2.29327
WT4	6.10075309874	590.725274725	476.0	2.15163
KO7	6.05067768167	621.103448276	431.0	2.28434
KO3	4.8698582381	473.245901639	362.0	2.10826
WT6	5.87589522025	537.685185185	401.0	2.16883
KO9	6.09921581985	592.615384615	432.0	2.13959
WT3	6.07692543957	593.015384615	439.0	2.35173
KO1	5.87234886848	622.365384615	416.0	2.28549
KO4	6.06234337938	619.701754386	434.0	2.35159
WT5	5.67825981564	506.0	387.0	2.19707
KO8	5.98339354528	639.842105263	425.0	2.03277
WT7	6.23372710968	627.478873239	455.0	2.27963
WT9	5.61924011915	598.303571429	417.0	2.24833
