	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.14413646017	314.243243243	206.0	2.10018
WT8	4.89675094678	252.24	150.0	1.16997
KO2	6.03853980165	387.807692308	205.0	1.88122
KO5	6.02368187249	295.833333333	199.0	1.72168
OE2	5.69037009219	293.161290323	178.0	1.89208
WT1	5.17922967257	259.0625	170.0	1.66632
WT2	5.79519024646	301.7	206.0	2.00991
WT4	5.74630874594	331.533333333	192.0	1.87598
KO7	5.88731538743	318.6	199.0	1.54813
KO3	4.64963434227	234.833333333	152.0	1.69964
WT6	5.67397749495	276.216216216	182.0	1.59215
OE4	5.65075791034	245.303030303	170.0	1.27032
KO9	5.89113248214	286.833333333	190.0	1.76615
WT3	5.92466750988	422.107142857	208.0	1.84801
KO1	5.70792651929	297.5625	186.0	1.80746
KO4	5.92273128271	321.923076923	205.0	1.75936
WT5	5.39080778575	282.34375	176.0	1.94453
KO8	5.86446495853	321.096774194	189.0	1.67184
OE6	5.71851818724	277.785714286	176.0	1.59827
OE5	5.75741399356	351.875	185.0	1.42014
WT7	6.05948758648	330.193548387	201.0	1.75638
OE7	5.55208736664	303.7	179.0	1.61093
WT9	5.25628252882	348.25	170.0	1.55406
OE1	5.75662146947	341.0	180.0	1.83548
OE8	5.8479097578	269.153846154	184.0	1.50201
OE9	5.66572134664	265.033333333	175.0	1.4549
OE3	5.29059208351	269.551724138	166.0	1.73767
