	shannon	chao1	observed_otus	PD_whole_tree
KO6	6.20129943401	250.294117647	173.0	1.36546
WT8	4.87449949047	252.75	134.0	1.70946
KO2	5.92378670241	265.884615385	162.0	1.68738
KO5	5.85432026202	239.441176471	160.0	1.19835
OE2	5.5814217719	292.869565217	152.0	1.73009
WT1	5.14506388612	241.666666667	153.0	1.57392
WT2	5.6917014448	306.0	174.0	1.82254
WT4	5.77549847847	279.04	162.0	1.75278
KO7	5.71611202031	243.137931034	150.0	1.7377
KO3	4.75131785015	269.884615385	139.0	1.69629
WT6	5.55007011609	277.05	142.0	1.70778
OE4	5.63248176821	266.538461538	154.0	1.465
KO9	5.79972973295	228.303030303	153.0	1.7019
WT3	5.83293248404	293.6	164.0	1.69077
KO1	5.59367814329	311.157894737	149.0	1.41184
KO4	5.729034668	328.434782609	162.0	1.43255
WT5	5.41099279907	215.027777778	146.0	1.7371
KO8	5.74081977262	294.391304348	157.0	1.69121
OE6	5.64605005364	278.217391304	151.0	1.56147
OE5	5.58320197305	216.538461538	139.0	1.19441
WT7	6.03999822424	296.034482759	170.0	1.57166
OE7	5.49479015877	251.730769231	145.0	1.61525
WT9	5.39558805991	272.916666667	151.0	1.78627
OE1	5.71058024672	253.043478261	145.0	1.63794
OE8	5.74182559413	255.772727273	146.0	1.14151
OE9	5.62218121741	235.75	147.0	1.28226
OE3	5.33507145249	236.666666667	142.0	1.66441
